date,step,type,K-with epifluidics
,49.75,历史,10.096179962158203
,49.76667,历史,10.101900100708008
,49.78333,历史,10.107629776000977
,49.8,历史,10.113380432128906
,49.81667,历史,10.119139671325684
,49.83333,历史,10.124910354614258
,49.85,历史,10.13068962097168
,49.86667,历史,10.136480331420898
,49.88333,历史,10.142290115356445
,49.9,历史,10.148099899291992
,49.91667,历史,10.153929710388184
,49.93333,历史,10.159770011901855
50.0,49.95,历史,10.165619850158691
,49.96667,历史,10.171489715576172
,49.98333,历史,10.177370071411133
,50.0,历史,10.183259963989258
50.0,50.01667,预测,8.482748985290527
,50.033339999999995,预测,8.487482070922852
,50.05000999999999,预测,8.49026870727539
,50.06667999999999,预测,8.489354133605957
,50.08334999999999,预测,8.48763370513916
,50.10001999999999,预测,8.486390113830566
,50.116689999999984,预测,8.484029769897461
,50.13335999999998,预测,8.480887413024902
,50.15002999999998,预测,8.478079795837402
,50.16669999999998,预测,8.476673126220703
,50.183369999999975,预测,8.476168632507324
,50.20003999999997,预测,8.476210594177246
,50.21670999999997,预测,8.476038932800293
,50.23337999999997,预测,8.475624084472656
,50.250049999999966,预测,8.475014686584473
,50.266719999999964,预测,8.4746675491333
,50.28338999999996,预测,8.474613189697266
,50.30005999999996,预测,8.4729585647583
,50.31672999999996,预测,8.471182823181152
,50.333399999999955,预测,8.46966552734375
,50.35006999999995,预测,8.469169616699219
,50.36673999999995,预测,8.469289779663086
,50.38340999999995,预测,8.468897819519043
,50.400079999999946,预测,8.467379570007324
,50.416749999999944,预测,8.465963363647461
,50.43341999999994,预测,8.465088844299316
,50.45008999999994,预测,8.46483325958252
,50.46675999999994,预测,8.46368408203125
,50.483429999999935,预测,8.461377143859863
,50.50009999999993,预测,8.458466529846191
,50.51676999999993,预测,8.455524444580078
,50.53343999999993,预测,8.453348159790039
,50.550109999999925,预测,8.452225685119629
,50.56677999999992,预测,8.452261924743652
,50.58344999999992,预测,8.452400207519531
,50.60011999999992,预测,8.451483726501465
,50.61678999999992,预测,8.450088500976562
,50.633459999999914,预测,8.448222160339355
,50.65012999999991,预测,8.446500778198242
,50.66679999999991,预测,8.445552825927734
,50.68346999999991,预测,8.444859504699707
,50.700139999999905,预测,8.444150924682617
,50.7168099999999,预测,8.44245719909668
,50.7334799999999,预测,8.440811157226562
,50.7501499999999,预测,8.439421653747559
,50.766819999999896,预测,8.43801212310791
,50.783489999999894,预测,8.436114311218262
,50.80015999999989,预测,8.434062004089355
,50.81682999999989,预测,8.432629585266113
,50.83349999999989,预测,8.432474136352539
,50.850169999999885,预测,8.43236255645752
,50.86683999999988,预测,8.431229591369629
,50.88350999999988,预测,8.4288969039917
,50.90017999999988,预测,8.4264554977417
,50.916849999999876,预测,8.423514366149902
,50.933519999999874,预测,8.42039680480957
,50.95018999999987,预测,8.417847633361816
,50.96685999999987,预测,8.415731430053711
,50.98352999999987,预测,8.413276672363281
,51.000199999999865,预测,8.408971786499023
,51.01686999999986,预测,8.40356159210205
,51.03353999999986,预测,8.398285865783691
,51.05020999999986,预测,8.393473625183105
,51.066879999999855,预测,8.38900089263916
,51.08354999999985,预测,8.385004997253418
,51.10021999999985,预测,8.38159465789795
,51.11688999999985,预测,8.378633499145508
,51.13355999999985,预测,8.37606143951416
,51.150229999999844,预测,8.37331485748291
,51.16689999999984,预测,8.369791030883789
,51.18356999999984,预测,8.365911483764648
,51.20023999999984,预测,8.361469268798828
,51.216909999999835,预测,8.357245445251465
,51.23357999999983,预测,8.352620124816895
,51.25024999999983,预测,8.347611427307129
51.3,51.26691999999983,预测,8.343446731567383
,51.283589999999826,预测,8.340085983276367
,51.300259999999824,预测,8.337437629699707
,51.31692999999982,预测,8.334442138671875
,51.33359999999982,预测,8.330482482910156
,51.35026999999982,预测,8.325864791870117
,51.366939999999815,预测,8.321221351623535
,51.38360999999981,预测,8.316422462463379
,51.40027999999981,预测,8.312273979187012
,51.41694999999981,预测,8.308401107788086
,51.433619999999806,预测,8.30458927154541
,51.450289999999804,预测,8.300798416137695
,51.4669599999998,预测,8.296849250793457
,51.4836299999998,预测,8.292062759399414
,51.5002999999998,预测,8.286425590515137
,51.516969999999795,预测,8.279884338378906
,51.53363999999979,预测,8.271458625793457
,51.55030999999979,预测,8.259765625
,51.56697999999979,预测,8.24414348602295
,51.583649999999786,预测,8.227359771728516
,51.60031999999978,预测,8.212080001831055
,51.61698999999978,预测,8.20147705078125
,51.63365999999978,预测,8.201836585998535
,51.65032999999978,预测,8.201990127563477
,51.666999999999774,预测,8.2019681930542
,51.68366999999977,预测,8.201837539672852
,51.70033999999977,预测,8.20165729522705
,51.71700999999977,预测,8.201472282409668
,51.733679999999765,预测,8.201315879821777
,51.75034999999976,预测,8.201202392578125
,51.76701999999976,预测,8.201127052307129
,51.78368999999976,预测,8.201074600219727
,51.800359999999756,预测,8.201024055480957
,51.817029999999754,预测,8.20095443725586
,51.83369999999975,预测,8.20085620880127
,51.85036999999975,预测,8.200732231140137
,51.86703999999975,预测,8.200593948364258
,51.883709999999745,预测,8.200450897216797
,51.90037999999974,预测,8.200304985046387
,51.91704999999974,预测,8.20015811920166
,51.93371999999974,预测,8.20000171661377
,51.950389999999736,预测,8.199820518493652
,51.967059999999734,预测,8.199607849121094
,51.98372999999973,预测,8.199361801147461
,52.00039999999973,预测,8.19908618927002
,52.01706999999973,预测,8.198782920837402
,52.033739999999725,预测,8.198452949523926
,52.05040999999972,预测,8.19809341430664
,52.06707999999972,预测,8.19771957397461
,52.08374999999972,预测,8.197356224060059
,52.100419999999716,预测,8.197029113769531
,52.11708999999971,预测,8.196745872497559
,52.13375999999971,预测,8.196496963500977
,52.15042999999971,预测,8.196252822875977
,52.16709999999971,预测,8.195981979370117
,52.183769999999704,预测,8.195662498474121
,52.2004399999997,预测,8.195293426513672
,52.2171099999997,预测,8.194900512695312
,52.2337799999997,预测,8.19450569152832
,52.250449999999695,预测,8.194124221801758
,52.26711999999969,预测,8.193751335144043
,52.28378999999969,预测,8.193368911743164
,52.30045999999969,预测,8.192964553833008
,52.317129999999686,预测,8.192527770996094
,52.333799999999684,预测,8.192063331604004
,52.35046999999968,预测,8.191579818725586
,52.36713999999968,预测,8.191093444824219
,52.38380999999968,预测,8.190616607666016
,52.400479999999675,预测,8.190145492553711
,52.41714999999967,预测,8.189655303955078
,52.43381999999967,预测,8.189114570617676
,52.45048999999967,预测,8.188497543334961
,52.467159999999666,预测,8.1878080368042
,52.483829999999664,预测,8.187068939208984
,52.50049999999966,预测,8.18630599975586
52.5,52.51716999999966,预测,8.185532569885254
,52.53383999999966,预测,8.184747695922852
,52.550509999999655,预测,8.183938980102539
,52.56717999999965,预测,8.183094024658203
,52.58384999999965,预测,8.182222366333008
,52.60051999999965,预测,8.181355476379395
,52.617189999999646,预测,8.180536270141602
,52.63385999999964,预测,8.179788589477539
,52.65052999999964,预测,8.179112434387207
,52.66719999999964,预测,8.178492546081543
,52.68386999999964,预测,8.177902221679688
,52.700539999999634,预测,8.17731761932373
,52.71720999999963,预测,8.176717758178711
,52.73387999999963,预测,8.176094055175781
,52.75054999999963,预测,8.175444602966309
,52.767219999999625,预测,8.174772262573242
,52.78388999999962,预测,8.174090385437012
,52.80055999999962,预测,8.17341136932373
,52.81722999999962,预测,8.172748565673828
,52.833899999999616,预测,8.172107696533203
,52.850569999999614,预测,8.171491622924805
,52.86723999999961,预测,8.170890808105469
,52.88390999999961,预测,8.17028522491455
,52.90057999999961,预测,8.169663429260254
,52.917249999999605,预测,8.169025421142578
,52.9339199999996,预测,8.168384552001953
,52.9505899999996,预测,8.167759895324707
,52.9672599999996,预测,8.167158126831055
,52.983929999999596,预测,8.16657543182373
,53.000599999999594,预测,8.166003227233887
,53.01726999999959,预测,8.165431022644043
,53.03393999999959,预测,8.164851188659668
,53.05060999999959,预测,8.164254188537598
,53.067279999999585,预测,8.163626670837402
,53.08394999999958,预测,8.162954330444336
,53.10061999999958,预测,8.162233352661133
,53.11728999999958,预测,8.161469459533691
,53.133959999999576,预测,8.16069507598877
,53.15062999999957,预测,8.159974098205566
,53.16729999999957,预测,8.159382820129395
,53.18396999999957,预测,8.158984184265137
,53.20063999999957,预测,8.158778190612793
,53.217309999999564,预测,8.158720016479492
,53.23397999999956,预测,8.158733367919922
,53.25064999999956,预测,8.158734321594238
,53.26731999999956,预测,8.15872573852539
,53.283989999999555,预测,8.158713340759277
,53.30065999999955,预测,8.158700942993164
,53.31732999999955,预测,8.158686637878418
,53.33399999999955,预测,8.158672332763672
,53.350669999999546,预测,8.15865707397461
,53.367339999999544,预测,8.158638954162598
,53.38400999999954,预测,8.15861701965332
,53.40067999999954,预测,8.158591270446777
,53.41734999999954,预测,8.158561706542969
,53.434019999999535,预测,8.158527374267578
,53.45068999999953,预测,8.158490180969238
,53.46735999999953,预测,8.158449172973633
,53.48402999999953,预测,8.158404350280762
,53.500699999999526,预测,8.158354759216309
,53.517369999999524,预测,8.15830135345459
,53.53403999999952,预测,8.158243179321289
,53.55070999999952,预测,8.158181190490723
,53.56737999999952,预测,8.15811538696289
,53.584049999999515,预测,8.15804672241211
,53.60071999999951,预测,8.157975196838379
,53.61738999999951,预测,8.157902717590332
,53.63405999999951,预测,8.157829284667969
,53.650729999999506,预测,8.157755851745605
,53.6673999999995,预测,8.157682418823242
,53.6840699999995,预测,8.157608985900879
,53.7007399999995,预测,8.157536506652832
,53.7174099999995,预测,8.15746021270752
,53.734079999999494,预测,8.157381057739258
,53.75074999999949,预测,8.157297134399414
53.8,53.76741999999949,预测,8.157209396362305
,53.78408999999949,预测,8.157118797302246
,53.800759999999485,预测,8.157025337219238
,53.81742999999948,预测,8.156929969787598
,53.83409999999948,预测,8.156834602355957
,53.85076999999948,预测,8.156736373901367
,53.867439999999476,预测,8.156637191772461
,53.884109999999474,预测,8.156534194946289
,53.90077999999947,预测,8.156429290771484
,53.91744999999947,预测,8.156322479248047
,53.93411999999947,预测,8.156213760375977
,53.950789999999465,预测,8.15610408782959
,53.96745999999946,预测,8.15599250793457
,53.98412999999946,预测,8.155879020690918
,54.00079999999946,预测,8.155763626098633
,54.017469999999456,预测,8.155643463134766
,54.034139999999454,预测,8.15552043914795
,54.05080999999945,预测,8.155394554138184
,54.06747999999945,预测,8.155268669128418
,54.08414999999945,预测,8.155142784118652
,54.100819999999445,预测,8.15501880645752
,54.11748999999944,预测,8.154895782470703
,54.13415999999944,预测,8.15477466583252
,54.15082999999944,预测,8.154655456542969
,54.167499999999436,预测,8.154541015625
,54.18416999999943,预测,8.154433250427246
,54.20083999999943,预测,8.154330253601074
,54.21750999999943,预测,8.154233932495117
,54.23417999999943,预测,8.154142379760742
,54.250849999999424,预测,8.154053688049316
,54.26751999999942,预测,8.153965950012207
,54.28418999999942,预测,8.153879165649414
,54.30085999999942,预测,8.153792381286621
,54.317529999999415,预测,8.153704643249512
,54.33419999999941,预测,8.153617858886719
,54.35086999999941,预测,8.153532981872559
,54.36753999999941,预测,8.153449058532715
,54.384209999999406,预测,8.153367042541504
,54.400879999999404,预测,8.153287887573242
,54.4175499999994,预测,8.15321159362793
,54.4342199999994,预测,8.153136253356934
,54.4508899999994,预测,8.153063774108887
,54.467559999999395,预测,8.152992248535156
,54.48422999999939,预测,8.152921676635742
,54.50089999999939,预测,8.152853965759277
,54.51756999999939,预测,8.152789115905762
,54.534239999999386,预测,8.152726173400879
,54.550909999999384,预测,8.152666091918945
,54.56757999999938,预测,8.152607917785645
,54.58424999999938,预测,8.152552604675293
,54.60091999999938,预测,8.152498245239258
,54.617589999999375,预测,8.152445793151855
,54.63425999999937,预测,8.15239429473877
,54.65092999999937,预测,8.15234375
,54.66759999999937,预测,8.152294158935547
,54.684269999999366,预测,8.152247428894043
,54.70093999999936,预测,8.152204513549805
,54.71760999999936,预测,8.152168273925781
,54.73427999999936,预测,8.152138710021973
,54.75094999999936,预测,8.152117729187012
,54.767619999999354,预测,8.152103424072266
,54.78428999999935,预测,8.152095794677734
,54.80095999999935,预测,8.152090072631836
,54.81762999999935,预测,8.15208625793457
,54.834299999999345,预测,8.152081489562988
,54.85096999999934,预测,8.152076721191406
,54.86763999999934,预测,8.152070045471191
,54.88430999999934,预测,8.152063369750977
,54.900979999999336,预测,8.152055740356445
,54.917649999999334,预测,8.152048110961914
,54.93431999999933,预测,8.152040481567383
,54.95098999999933,预测,8.152031898498535
,54.96765999999933,预测,8.152021408081055
,54.984329999999325,预测,8.15201187133789
,55.00099999999932,预测,8.152000427246094
55.0,55.01766999999932,预测,8.151988983154297
,55.03433999999932,预测,8.1519775390625
,55.051009999999316,预测,8.15196418762207
,55.067679999999314,预测,8.15195083618164
,55.08434999999931,预测,8.151937484741211
,55.10101999999931,预测,8.151923179626465
,55.11768999999931,预测,8.151908874511719
,55.134359999999305,预测,8.151893615722656
,55.1510299999993,预测,8.15187931060791
,55.1676999999993,预测,8.151863098144531
,55.1843699999993,预测,8.151847839355469
,55.201039999999296,预测,8.151832580566406
,55.21770999999929,预测,8.151816368103027
,55.23437999999929,预测,8.151800155639648
,55.25104999999929,预测,8.151784896850586
,55.26771999999929,预测,8.151768684387207
,55.284389999999284,预测,8.151751518249512
,55.30105999999928,预测,8.151735305786133
,55.31772999999928,预测,8.151718139648438
,55.33439999999928,预测,8.151700973510742
,55.351069999999275,预测,8.15168285369873
,55.36773999999927,预测,8.151665687561035
,55.38440999999927,预测,8.151647567749023
,55.40107999999927,预测,8.151629447937012
,55.417749999999266,预测,8.151612281799316
,55.434419999999264,预测,8.151594161987305
,55.45108999999926,预测,8.151576042175293
,55.46775999999926,预测,8.151557922363281
,55.48442999999926,预测,8.15153980255127
,55.501099999999255,预测,8.151522636413574
,55.51776999999925,预测,8.151504516601562
,55.53443999999925,预测,8.15148639678955
,55.55110999999925,预测,8.151469230651855
,55.567779999999246,预测,8.15145206451416
,55.584449999999244,预测,8.151434898376465
,55.60111999999924,预测,8.151416778564453
,55.61778999999924,预测,8.151400566101074
,55.63445999999924,预测,8.151383399963379
,55.651129999999235,预测,8.1513671875
,55.66779999999923,预测,8.151351928710938
,55.68446999999923,预测,8.151336669921875
,55.70113999999923,预测,8.151321411132812
,55.717809999999226,预测,8.151307106018066
,55.73447999999922,预测,8.151293754577637
,55.75114999999922,预测,8.151281356811523
,55.76781999999922,预测,8.15126895904541
,55.78448999999922,预测,8.151256561279297
,55.801159999999214,预测,8.151246070861816
,55.81782999999921,预测,8.15123462677002
,55.83449999999921,预测,8.151224136352539
,55.85116999999921,预测,8.151213645935059
,55.867839999999205,预测,8.151203155517578
,55.8845099999992,预测,8.151193618774414
,55.9011799999992,预测,8.15118408203125
,55.9178499999992,预测,8.151174545288086
,55.934519999999196,预测,8.151165962219238
,55.951189999999194,预测,8.15115737915039
,55.96785999999919,预测,8.151148796081543
,55.98452999999919,预测,8.151140213012695
,56.00119999999919,预测,8.15113353729248
,56.017869999999185,预测,8.15112590789795
,56.03453999999918,预测,8.151119232177734
,56.05120999999918,预测,8.15111255645752
,56.06787999999918,预测,8.151105880737305
,56.084549999999176,预测,8.15109920501709
,56.101219999999174,预测,8.151093482971191
,56.11788999999917,预测,8.151087760925293
,56.13455999999917,预测,8.151082992553711
,56.15122999999917,预测,8.151077270507812
,56.167899999999165,预测,8.15107250213623
,56.18456999999916,预测,8.151068687438965
,56.20123999999916,预测,8.151063919067383
,56.21790999999916,预测,8.151060104370117
,56.234579999999156,预测,8.151056289672852
,56.25124999999915,预测,8.151052474975586
56.3,56.26791999999915,预测,8.151049613952637
,56.28458999999915,预测,8.151046752929688
,56.30125999999915,预测,8.151043891906738
,56.317929999999144,预测,8.151041984558105
,56.33459999999914,预测,8.151040077209473
,56.35126999999914,预测,8.15103816986084
,56.36793999999914,预测,8.151037216186523
,56.384609999999135,预测,8.151034355163574
,56.40127999999913,预测,8.151032447814941
,56.41794999999913,预测,8.151031494140625
,56.43461999999913,预测,8.151029586791992
,56.451289999999126,预测,8.15102767944336
,56.467959999999124,预测,8.15102481842041
,56.48462999999912,预测,8.151022911071777
,56.50129999999912,预测,8.151021003723145
,56.51796999999912,预测,8.151019096374512
,56.534639999999115,预测,8.151016235351562
,56.55130999999911,预测,8.151013374328613
,56.56797999999911,预测,8.15101146697998
,56.58464999999911,预测,8.151008605957031
,56.601319999999106,预测,8.151006698608398
,56.617989999999104,预测,8.15100383758545
,56.6346599999991,预测,8.1510009765625
,56.6513299999991,预测,8.15099811553955
,56.6679999999991,预测,8.150995254516602
,56.684669999999095,预测,8.150992393493652
,56.70133999999909,预测,8.150989532470703
,56.71800999999909,预测,8.150986671447754
,56.73467999999909,预测,8.150984764099121
,56.751349999999086,预测,8.150981903076172
,56.76801999999908,预测,8.150979042053223
,56.78468999999908,预测,8.150976181030273
,56.80135999999908,预测,8.150973320007324
,56.81802999999908,预测,8.150970458984375
,56.834699999999074,预测,8.150967597961426
,56.85136999999907,预测,8.150964736938477
,56.86803999999907,预测,8.150962829589844
,56.88470999999907,预测,8.150959014892578
,56.901379999999065,预测,8.150957107543945
,56.91804999999906,预测,8.150954246520996
,56.93471999999906,预测,8.150951385498047
,56.95138999999906,预测,8.150948524475098
,56.968059999999056,预测,8.150946617126465
,56.984729999999054,预测,8.150943756103516
,57.00139999999905,预测,8.150940895080566
,57.01806999999905,预测,8.150938987731934
,57.03473999999905,预测,8.150936126708984
,57.051409999999045,预测,8.150933265686035
,57.06807999999904,预测,8.150931358337402
,57.08474999999904,预测,8.150928497314453
,57.10141999999904,预测,8.15092658996582
,57.118089999999036,预测,8.150924682617188
,57.134759999999034,预测,8.150921821594238
,57.15142999999903,预测,8.150919914245605
,57.16809999999903,预测,8.150918006896973
,57.18476999999903,预测,8.15091609954834
,57.201439999999025,预测,8.150914192199707
,57.21810999999902,预测,8.150912284851074
,57.23477999999902,预测,8.150910377502441
,57.25144999999902,预测,8.150909423828125
,57.268119999999016,预测,8.150906562805176
,57.28478999999901,预测,8.15090560913086
,57.30145999999901,预测,8.150903701782227
,57.31812999999901,预测,8.15090274810791
,57.33479999999901,预测,8.150900840759277
,57.351469999999004,预测,8.150899887084961
,57.368139999999,预测,8.150897979736328
,57.384809999999,预测,8.150897979736328
,57.401479999999,预测,8.150896072387695
,57.418149999998995,预测,8.150895118713379
,57.43481999999899,预测,8.150894165039062
,57.45148999999899,预测,8.150893211364746
,57.46815999999899,预测,8.15089225769043
,57.484829999998986,预测,8.150891304016113
,57.501499999998984,预测,8.150890350341797
57.5,57.51816999999898,预测,8.15088939666748
,57.53483999999898,预测,8.150888442993164
,57.55150999999898,预测,8.150887489318848
,57.568179999998975,预测,8.150886535644531
,57.58484999999897,预测,8.150885581970215
,57.60151999999897,预测,8.150884628295898
,57.61818999999897,预测,8.150884628295898
,57.634859999998966,预测,8.150883674621582
,57.651529999998964,预测,8.150882720947266
,57.66819999999896,预测,8.150882720947266
,57.68486999999896,预测,8.15088176727295
,57.70153999999896,预测,8.150880813598633
,57.718209999998955,预测,8.150880813598633
,57.73487999999895,预测,8.150880813598633
,57.75154999999895,预测,8.150879859924316
,57.76821999999895,预测,8.15087890625
,57.784889999998946,预测,8.15087890625
,57.80155999999894,预测,8.15087890625
,57.81822999999894,预测,8.150877952575684
,57.83489999999894,预测,8.150877952575684
,57.85156999999894,预测,8.150876998901367
,57.868239999998934,预测,8.150876998901367
,57.88490999999893,预测,8.150876998901367
,57.90157999999893,预测,8.15087604522705
,57.91824999999893,预测,8.15087604522705
,57.934919999998925,预测,8.150875091552734
,57.95158999999892,预测,8.150875091552734
,57.96825999999892,预测,8.150874137878418
,57.98492999999892,预测,8.150874137878418
,58.001599999998916,预测,8.150874137878418
,58.018269999998914,预测,8.150873184204102
,58.03493999999891,预测,8.150873184204102
,58.05160999999891,预测,8.150872230529785
,58.06827999999891,预测,8.150872230529785
,58.084949999998905,预测,8.150871276855469
,58.1016199999989,预测,8.150871276855469
,58.1182899999989,预测,8.150870323181152
,58.1349599999989,预测,8.150870323181152
,58.151629999998896,预测,8.150869369506836
,58.168299999998894,预测,8.150869369506836
,58.18496999999889,预测,8.150869369506836
,58.20163999999889,预测,8.15086841583252
,58.21830999999889,预测,8.15086841583252
,58.234979999998885,预测,8.150867462158203
,58.25164999999888,预测,8.150867462158203
,58.26831999999888,预测,8.150866508483887
,58.28498999999888,预测,8.150866508483887
,58.301659999998876,预测,8.150866508483887
,58.31832999999887,预测,8.15086555480957
,58.33499999999887,预测,8.150864601135254
,58.35166999999887,预测,8.150864601135254
,58.36833999999887,预测,8.150864601135254
,58.385009999998864,预测,8.150863647460938
,58.40167999999886,预测,8.150863647460938
,58.41834999999886,预测,8.150862693786621
,58.43501999999886,预测,8.150862693786621
,58.451689999998855,预测,8.150862693786621
,58.46835999999885,预测,8.150861740112305
,58.48502999999885,预测,8.150861740112305
,58.50169999999885,预测,8.150860786437988
,58.518369999998846,预测,8.150860786437988
,58.535039999998844,预测,8.150860786437988
,58.55170999999884,预测,8.150860786437988
,58.56837999999884,预测,8.150859832763672
,58.58504999999884,预测,8.150859832763672
,58.601719999998835,预测,8.150858879089355
,58.61838999999883,预测,8.150858879089355
,58.63505999999883,预测,8.150858879089355
,58.65172999999883,预测,8.150858879089355
,58.668399999998826,预测,8.150857925415039
,58.685069999998824,预测,8.150857925415039
,58.70173999999882,预测,8.150857925415039
,58.71840999999882,预测,8.150857925415039
,58.73507999999882,预测,8.150856971740723
,58.751749999998815,预测,8.150856971740723
58.8,58.76841999999881,预测,8.150856971740723
,58.78508999999881,预测,8.150856971740723
,58.80175999999881,预测,8.150856971740723
,58.818429999998806,预测,8.150856018066406
,58.8350999999988,预测,8.150856018066406
,58.8517699999988,预测,8.150856018066406
,58.8684399999988,预测,8.15085506439209
,58.8851099999988,预测,8.15085506439209
,58.901779999998794,预测,8.15085506439209
,58.91844999999879,预测,8.15085506439209
,58.93511999999879,预测,8.15085506439209
,58.95178999999879,预测,8.15085506439209
,58.968459999998785,预测,8.15085506439209
,58.98512999999878,预测,8.15085506439209
,59.00179999999878,预测,8.15085506439209
,59.01846999999878,预测,8.150854110717773
,59.035139999998776,预测,8.15085506439209
,59.051809999998774,预测,8.150854110717773
,59.06847999999877,预测,8.150854110717773
,59.08514999999877,预测,8.150854110717773
,59.10181999999877,预测,8.150854110717773
,59.118489999998765,预测,8.150854110717773
,59.13515999999876,预测,8.150854110717773
,59.15182999999876,预测,8.150854110717773
,59.16849999999876,预测,8.150854110717773
,59.185169999998756,预测,8.150853157043457
,59.201839999998754,预测,8.150853157043457
,59.21850999999875,预测,8.150853157043457
,59.23517999999875,预测,8.150853157043457
,59.25184999999875,预测,8.150853157043457
,59.268519999998745,预测,8.150853157043457
,59.28518999999874,预测,8.150853157043457
,59.30185999999874,预测,8.150853157043457
,59.31852999999874,预测,8.150853157043457
,59.335199999998736,预测,8.150853157043457
,59.35186999999873,预测,8.150853157043457
,59.36853999999873,预测,8.150853157043457
,59.38520999999873,预测,8.150853157043457
,59.40187999999873,预测,8.15085220336914
,59.418549999998724,预测,8.15085220336914
,59.43521999999872,预测,8.15085220336914
,59.45188999999872,预测,8.15085220336914
,59.46855999999872,预测,8.15085220336914
,59.485229999998715,预测,8.15085220336914
,59.50189999999871,预测,8.15085220336914
,59.51856999999871,预测,8.15085220336914
,59.53523999999871,预测,8.15085220336914
,59.551909999998706,预测,8.15085220336914
,59.568579999998704,预测,8.15085220336914
,59.5852499999987,预测,8.15085220336914
,59.6019199999987,预测,8.150851249694824
,59.6185899999987,预测,8.150851249694824
,59.635259999998695,预测,8.150851249694824
,59.65192999999869,预测,8.15085220336914
,59.66859999999869,预测,8.150851249694824
,59.68526999999869,预测,8.150851249694824
,59.701939999998686,预测,8.150851249694824
,59.718609999998684,预测,8.150851249694824
,59.73527999999868,预测,8.150851249694824
,59.75194999999868,预测,8.150851249694824
,59.76861999999868,预测,8.150851249694824
,59.785289999998675,预测,8.150851249694824
,59.80195999999867,预测,8.150851249694824
,59.81862999999867,预测,8.150850296020508
,59.83529999999867,预测,8.150851249694824
,59.851969999998666,预测,8.150850296020508
,59.86863999999866,预测,8.150851249694824
,59.88530999999866,预测,8.150850296020508
,59.90197999999866,预测,8.150850296020508
,59.91864999999866,预测,8.150850296020508
,59.935319999998654,预测,8.150850296020508
,59.95198999999865,预测,8.150850296020508
,59.96865999999865,预测,8.150850296020508
,59.98532999999865,预测,8.150850296020508
,60.001999999998645,预测,8.150850296020508
